person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,debt_to_income,risk_tier,high_risk_flag,income_bracket,monthly_burden
24,29200,MORTGAGE,6.0,DEBTCONSOLIDATION,A,2500,6.76,0,0.09,N,2,0.0856,1,0,Low,76.92
25,44000,RENT,2.0,PERSONAL,D,10000,15.65,1,0.23,N,2,0.2273,4,1,Medium,349.84
25,45000,RENT,2.0,EDUCATION,A,11250,9.38,0,0.25,N,4,0.25,1,0,Medium,359.74
24,56000,MORTGAGE,8.0,DEBTCONSOLIDATION,E,20000,16.7,1,0.36,Y,4,0.3571,5,1,Medium,710.07
22,33000,RENT,1.0,EDUCATION,B,5000,10.25,0,0.15,N,2,0.1515,2,0,Medium,161.92
24,70000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,25000,9.62,0,0.36,N,4,0.3571,2,0,High,802.23
23,68000,MORTGAGE,5.0,MEDICAL,B,11500,9.99,0,0.17,N,2,0.1691,2,0,High,371.02
22,37200,RENT,2.0,EDUCATION,A,10000,6.92,0,0.27,N,2,0.2688,1,0,Medium,308.41
22,25200,RENT,7.0,DEBTCONSOLIDATION,D,7500,14.96,1,0.3,N,3,0.2976,4,1,Low,259.84
24,62400,RENT,8.0,EDUCATION,B,15000,9.45,0,0.24,N,2,0.2404,2,0,High,480.14
26,40000,RENT,11.0,PERSONAL,B,5000,9.91,0,0.13,N,3,0.125,2,0,Medium,161.12
25,80004,RENT,9.0,VENTURE,C,20000,14.26,0,0.25,N,2,0.25,3,0,High,686.08
23,55000,RENT,7.0,MEDICAL,B,4200,9.91,0,0.08,N,4,0.0764,2,0,Medium,135.34
25,100000,RENT,2.0,HOMEIMPROVEMENT,D,21000,16.49,1,0.21,Y,3,0.21,4,1,High,743.39
22,50004,RENT,2.0,EDUCATION,A,4000,6.92,0,0.08,N,4,0.08,1,0,Medium,123.36
21,38400,RENT,5.0,EDUCATION,B,5000,10.59,0,0.13,N,3,0.1302,2,0,Medium,162.72
24,61400,RENT,1.0,DEBTCONSOLIDATION,C,12250,12.23,0,0.2,Y,2,0.1995,3,0,High,408.22
23,53664,MORTGAGE,7.0,DEBTCONSOLIDATION,B,15000,10.75,0,0.28,N,2,0.2795,2,0,Medium,489.31
22,62000,RENT,0.0,MEDICAL,C,8400,13.47,0,0.14,N,3,0.1355,3,0,High,284.93
22,35325,RENT,2.0,EDUCATION,D,6500,15.95,1,0.18,N,3,0.184,4,1,Medium,228.36
23,50000,RENT,5.0,EDUCATION,B,10000,9.63,0,0.2,N,3,0.2,2,0,Medium,320.94
25,45600,MORTGAGE,7.0,EDUCATION,C,13000,12.99,0,0.29,N,2,0.2851,3,0,Medium,437.96
21,47500,RENT,2.0,EDUCATION,B,7500,10.99,0,0.16,N,3,0.1579,2,0,Medium,245.5
23,58000,RENT,4.0,EDUCATION,B,8000,10.37,0,0.14,N,2,0.1379,2,0,Medium,259.53
22,60000,MORTGAGE,6.0,MEDICAL,A,7000,7.14,0,0.12,N,3,0.1167,1,0,Medium,216.59
23,75000,RENT,0.0,VENTURE,B,10000,11.49,0,0.13,N,4,0.1333,2,0,High,329.71
26,62500,RENT,7.0,MEDICAL,C,12000,12.23,0,0.19,Y,4,0.192,3,0,High,399.89
22,33685,MORTGAGE,6.0,DEBTCONSOLIDATION,C,5000,13.85,0,0.15,N,3,0.1484,3,0,Medium,170.52
21,98000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,6000,10.59,0,0.06,N,4,0.0612,2,0,High,195.27
23,85596,MORTGAGE,5.0,VENTURE,B,6000,10.0,0,0.07,N,2,0.0701,2,0,High,193.6
24,45000,RENT,1.0,DEBTCONSOLIDATION,B,12000,10.99,0,0.27,N,3,0.2667,2,0,Medium,392.81
26,55000,RENT,1.0,DEBTCONSOLIDATION,A,3200,8.49,0,0.06,N,2,0.0582,1,0,Medium,101.0
23,27996,RENT,3.0,VENTURE,C,5500,12.53,0,0.2,N,2,0.1965,3,0,Low,184.07
23,18000,RENT,5.0,DEBTCONSOLIDATION,B,4000,10.99,1,0.22,N,3,0.2222,2,0,Low,130.94
22,61000,RENT,3.0,MEDICAL,B,5000,9.99,0,0.08,N,2,0.082,2,0,High,161.31
22,95000,MORTGAGE,1.0,VENTURE,C,7200,12.23,0,0.08,Y,4,0.0758,3,0,High,239.93
25,69996,RENT,9.0,EDUCATION,D,25000,15.21,1,0.36,N,4,0.3572,4,1,High,869.21
26,27983,MORTGAGE,7.0,VENTURE,A,6000,7.88,0,0.21,N,3,0.2144,1,0,Low,187.69
23,85500,RENT,1.0,DEBTCONSOLIDATION,C,17000,13.11,0,0.2,Y,3,0.1988,3,0,High,573.7
22,58000,OTHER,3.0,VENTURE,C,15000,13.79,0,0.26,Y,2,0.2586,3,0,Medium,511.14
22,45000,RENT,4.0,DEBTCONSOLIDATION,A,5400,7.29,0,0.12,N,2,0.12,1,0,Medium,167.45
23,43500,RENT,0.0,PERSONAL,C,10450,13.57,0,0.24,N,3,0.2402,3,0,Medium,354.98
26,102000,MORTGAGE,3.0,EDUCATION,B,20000,11.36,0,0.2,N,4,0.1961,2,0,Very High,658.19
22,74000,MORTGAGE,6.0,MEDICAL,A,2500,6.62,0,0.03,N,3,0.0338,1,0,High,76.76
24,23000,RENT,4.0,VENTURE,A,5500,6.54,0,0.24,N,3,0.2391,1,0,Low,168.67
23,49000,MORTGAGE,7.0,EDUCATION,C,4000,13.99,0,0.08,N,3,0.0816,3,0,Medium,136.69
23,50000,MORTGAGE,3.0,PERSONAL,B,10000,10.99,0,0.2,N,3,0.2,2,0,Medium,327.34
26,85000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,15000,12.73,0,0.18,N,3,0.1765,3,0,High,503.46
22,48000,RENT,1.0,EDUCATION,B,7200,9.62,0,0.15,N,3,0.15,2,0,Medium,231.04
23,57355,MORTGAGE,5.0,MEDICAL,C,25000,13.49,1,0.37,N,3,0.4359,3,0,Medium,848.26
24,30996,RENT,7.0,VENTURE,E,7000,16.63,0,0.23,Y,2,0.2258,5,1,Medium,248.28
21,22200,RENT,2.0,DEBTCONSOLIDATION,D,2500,16.29,1,0.11,Y,2,0.1126,4,1,Low,88.25
24,25000,RENT,0.0,EDUCATION,A,4400,6.76,0,0.18,N,2,0.176,1,0,Low,135.38
22,22596,RENT,4.0,DEBTCONSOLIDATION,B,7500,9.76,1,0.33,N,3,0.3319,2,0,Low,241.16
22,33300,MORTGAGE,5.0,DEBTCONSOLIDATION,D,5325,14.59,1,0.16,N,4,0.1599,4,1,Medium,183.53
25,35000,RENT,4.0,VENTURE,A,4000,7.51,0,0.11,N,4,0.1143,1,0,Medium,124.44
22,127500,MORTGAGE,2.0,MEDICAL,A,15000,7.49,0,0.12,N,4,0.1176,1,0,Very High,466.52
24,18000,RENT,5.0,EDUCATION,C,3000,15.27,1,0.17,N,2,0.1667,3,0,Low,104.39
23,45000,RENT,7.0,EDUCATION,B,6000,11.49,0,0.13,N,3,0.1333,2,0,Medium,197.83
24,65000,MORTGAGE,5.0,PERSONAL,B,9600,11.99,0,0.15,N,3,0.1477,2,0,High,318.81
26,69000,MORTGAGE,10.0,DEBTCONSOLIDATION,D,6200,15.99,1,0.09,Y,3,0.0899,4,1,High,217.94
26,46000,RENT,4.0,DEBTCONSOLIDATION,A,9000,7.14,0,0.2,N,3,0.1957,1,0,Medium,278.47
24,48000,MORTGAGE,4.0,VENTURE,A,5000,5.99,0,0.1,N,4,0.1042,1,0,Medium,152.09
22,13200,RENT,0.0,HOMEIMPROVEMENT,B,2500,9.91,1,0.19,N,3,0.1894,2,0,Low,80.56
25,49000,MORTGAGE,9.0,PERSONAL,A,7000,6.99,0,0.14,N,3,0.1429,1,0,Medium,216.11
22,60000,RENT,0.0,VENTURE,A,5500,7.88,0,0.09,N,3,0.0917,1,0,Medium,172.05
22,26400,RENT,1.0,PERSONAL,C,3500,15.27,0,0.13,N,3,0.1326,3,0,Low,121.79
24,42000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,7000,8.59,0,0.17,N,3,0.1667,1,0,Medium,221.26
22,50000,RENT,4.0,EDUCATION,A,10000,9.32,0,0.2,N,3,0.2,1,0,Medium,319.49
25,34000,MORTGAGE,2.0,MEDICAL,C,15450,11.22,1,0.45,Y,4,0.4544,3,0,Medium,507.42
24,80000,MORTGAGE,0.0,PERSONAL,A,6000,8.59,0,0.07,N,2,0.075,1,0,High,189.66
24,55782,RENT,3.0,HOMEIMPROVEMENT,A,17000,7.51,0,0.3,N,2,0.3048,1,0,Medium,528.88
26,65935,RENT,1.0,EDUCATION,D,24250,14.96,1,0.37,N,4,0.3678,4,1,High,840.16
23,82000,RENT,2.0,DEBTCONSOLIDATION,B,20900,12.69,0,0.25,N,2,0.2549,2,0,High,701.09
25,46800,RENT,5.0,EDUCATION,C,12000,13.11,1,0.26,N,4,0.2564,3,0,Medium,404.96
25,78000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,9000,11.78,1,0.12,Y,3,0.1154,3,0,High,297.98
24,67000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,12150,10.37,0,0.18,N,3,0.1813,2,0,High,394.16
22,19680,RENT,2.0,MEDICAL,D,7750,14.83,1,0.39,N,4,0.3938,4,1,Low,268.01
23,43200,RENT,2.0,EDUCATION,D,9100,13.24,1,0.21,N,3,0.2106,4,1,Medium,307.67
24,80000,MORTGAGE,8.0,MEDICAL,A,5550,8.49,0,0.07,N,3,0.0694,1,0,High,175.17
22,50663,RENT,0.0,EDUCATION,C,7500,13.22,0,0.15,N,2,0.148,3,0,Medium,253.5
26,122500,RENT,1.0,HOMEIMPROVEMENT,B,10000,10.65,0,0.08,N,2,0.0816,2,0,Very High,325.73
22,33600,OWN,1.0,DEBTCONSOLIDATION,D,5000,18.25,0,0.15,N,2,0.1488,4,1,Medium,181.39
22,88512,MORTGAGE,6.0,EDUCATION,A,3000,5.79,0,0.03,N,2,0.0339,1,0,High,90.98
23,28800,RENT,5.0,EDUCATION,B,2800,10.38,0,0.1,N,2,0.0972,2,0,Low,90.85
22,48000,MORTGAGE,6.0,EDUCATION,A,9925,9.63,0,0.21,N,3,0.2068,1,0,Medium,318.53
23,75000,RENT,0.0,VENTURE,B,6000,11.48,0,0.08,N,2,0.08,2,0,High,197.8
24,110000,RENT,5.0,PERSONAL,A,12000,7.9,0,0.11,N,3,0.1091,1,0,Very High,375.48
26,46000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,7000,9.99,1,0.15,N,4,0.1522,2,0,Medium,225.84
24,85000,RENT,0.0,HOMEIMPROVEMENT,A,16000,6.91,0,0.19,N,3,0.1882,1,0,High,493.38
23,45000,RENT,2.0,EDUCATION,C,1700,14.72,0,0.04,N,2,0.0378,3,0,Medium,58.7
23,72000,RENT,3.0,EDUCATION,A,10800,7.88,0,0.15,N,2,0.15,1,0,High,337.84
21,15600,RENT,0.0,MEDICAL,A,2800,7.4,1,0.18,N,4,0.1795,1,0,Low,86.97
24,40944,RENT,0.0,MEDICAL,B,8200,11.36,0,0.2,N,4,0.2003,2,0,Medium,269.86
25,105000,MORTGAGE,3.0,VENTURE,C,12000,12.84,0,0.11,N,3,0.1143,3,0,Very High,403.4
21,26000,RENT,2.0,EDUCATION,E,7750,16.7,1,0.3,N,3,0.2981,5,1,Low,275.15
24,31000,RENT,8.0,VENTURE,C,13500,13.43,1,0.44,Y,4,0.4355,3,0,Medium,457.67
22,60000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,10000,8.9,0,0.17,N,3,0.1667,1,0,Medium,317.53
24,28000,RENT,3.0,MEDICAL,E,6400,14.75,0,0.23,Y,4,0.2286,5,1,Low,221.08
23,99996,MORTGAGE,2.0,EDUCATION,B,4800,11.49,0,0.05,N,4,0.048,2,0,High,158.26
23,33204,RENT,7.0,EDUCATION,C,2000,14.72,0,0.06,Y,2,0.0602,3,0,Medium,69.06
21,29004,RENT,5.0,PERSONAL,C,11000,14.22,1,0.38,Y,4,0.3793,3,0,Low,377.13
22,45000,MORTGAGE,2.0,EDUCATION,D,8000,16.49,0,0.18,Y,4,0.1778,4,1,Medium,283.2
22,25000,OWN,1.0,EDUCATION,A,11100,9.63,0,0.44,N,3,0.444,1,0,Low,356.24
24,26400,RENT,4.0,EDUCATION,A,8875,6.62,1,0.34,N,3,0.3362,1,0,Low,272.49
24,67000,OWN,2.0,MEDICAL,B,16000,12.69,0,0.24,N,2,0.2388,2,0,High,536.72
25,62500,RENT,2.0,DEBTCONSOLIDATION,D,12000,16.77,1,0.19,N,4,0.192,4,1,High,426.46
26,78000,MORTGAGE,7.0,VENTURE,A,7200,6.62,0,0.09,N,4,0.0923,1,0,High,221.07
23,68000,RENT,1.0,VENTURE,E,14400,17.99,1,0.21,N,2,0.2118,5,1,High,520.52
24,35000,RENT,4.0,MEDICAL,A,1850,7.12,0,0.05,N,3,0.0529,1,0,Medium,57.22
25,45000,RENT,1.0,MEDICAL,B,10000,11.89,0,0.22,N,3,0.2222,2,0,Medium,331.62
23,69000,MORTGAGE,0.0,HOMEIMPROVEMENT,D,15000,14.96,1,0.22,N,4,0.2174,4,1,High,519.69
22,80000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,1500,10.37,0,0.02,N,4,0.0188,2,0,High,48.66
26,56000,RENT,6.0,DEBTCONSOLIDATION,C,8150,12.87,0,0.15,N,2,0.1455,3,0,Medium,274.1
23,40308,MORTGAGE,1.0,MEDICAL,A,5000,7.68,0,0.12,N,3,0.124,1,0,Medium,155.94
24,49200,OWN,8.0,PERSONAL,C,4000,13.06,0,0.08,Y,3,0.0813,3,0,Medium,134.89
24,54000,MORTGAGE,8.0,PERSONAL,B,4000,9.99,0,0.07,N,2,0.0741,2,0,Medium,129.05
23,50400,MORTGAGE,7.0,VENTURE,B,2500,10.99,0,0.05,N,2,0.0496,2,0,Medium,81.83
25,70000,MORTGAGE,9.0,EDUCATION,B,16000,12.18,0,0.23,N,4,0.2286,2,0,High,532.81
23,87000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,7500,11.28,0,0.09,Y,4,0.0862,3,0,High,246.54
21,72500,RENT,3.0,EDUCATION,C,14000,13.49,0,0.19,Y,3,0.1931,3,0,High,475.03
24,42000,MORTGAGE,8.0,PERSONAL,D,2500,15.28,0,0.06,Y,2,0.0595,4,1,Medium,87.01
26,60996,MORTGAGE,2.0,DEBTCONSOLIDATION,B,12000,12.21,0,0.2,N,4,0.1967,2,0,High,399.78
23,200000,MORTGAGE,4.0,EDUCATION,B,6000,11.86,0,0.03,N,3,0.03,2,0,Very High,198.88
25,57000,RENT,0.0,PERSONAL,C,15000,13.85,0,0.26,Y,2,0.2632,3,0,Medium,511.57
26,21000,OWN,4.0,VENTURE,C,8000,13.79,0,0.38,N,2,0.381,3,0,Low,272.61
25,55000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,24200,8.49,0,0.44,N,2,0.44,1,0,Medium,763.82
24,45996,RENT,2.0,VENTURE,C,10800,13.16,0,0.23,N,4,0.2348,3,0,Medium,364.73
21,20400,RENT,2.0,VENTURE,B,4500,10.99,0,0.22,N,3,0.2206,2,0,Low,147.3
23,34800,RENT,6.0,VENTURE,A,6600,7.49,0,0.19,N,2,0.1897,1,0,Medium,205.27
25,77078,MORTGAGE,1.0,DEBTCONSOLIDATION,B,3425,12.18,0,0.04,N,4,0.0444,2,0,High,114.05
26,100000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,24000,10.99,0,0.24,N,4,0.24,2,0,High,785.62
26,34000,MORTGAGE,6.0,PERSONAL,A,12000,6.03,0,0.35,N,2,0.3529,1,0,Medium,365.23
24,93000,MORTGAGE,5.0,DEBTCONSOLIDATION,D,12000,16.29,1,0.13,Y,3,0.129,4,1,High,423.6
25,29000,RENT,9.0,EDUCATION,A,3000,6.62,1,0.1,N,4,0.1034,1,0,Low,92.11
21,20004,OWN,2.0,EDUCATION,B,2500,9.63,0,0.12,N,3,0.125,2,0,Low,80.23
24,120000,OWN,8.0,EDUCATION,A,5275,5.42,0,0.04,N,4,0.044,1,0,Very High,159.09
23,36000,RENT,5.0,EDUCATION,B,10000,9.99,0,0.28,N,2,0.2778,2,0,Medium,322.62
23,72250,RENT,7.0,MEDICAL,B,30000,10.65,1,0.35,N,2,0.4152,2,0,High,977.2
23,66000,RENT,7.0,MEDICAL,B,5000,10.39,0,0.08,N,4,0.0758,2,0,High,162.25
24,193000,MORTGAGE,8.0,EDUCATION,C,10000,13.06,0,0.05,N,4,0.0518,3,0,Very High,337.23
26,92500,RENT,3.0,DEBTCONSOLIDATION,B,12000,11.71,0,0.13,N,4,0.1297,2,0,High,396.91
24,105000,RENT,2.0,HOMEIMPROVEMENT,A,13800,7.66,0,0.13,N,3,0.1314,1,0,Very High,430.28
25,45000,RENT,4.0,VENTURE,B,8000,10.38,0,0.18,N,2,0.1778,2,0,Medium,259.57
24,43680,RENT,1.0,EDUCATION,A,10800,5.42,0,0.25,N,4,0.2473,1,0,Medium,325.73
26,34000,RENT,5.0,VENTURE,A,7500,7.9,0,0.22,N,4,0.2206,1,0,Medium,234.68
22,32500,RENT,0.0,VENTURE,B,12000,11.49,1,0.37,N,3,0.3692,2,0,Medium,395.66
26,31200,RENT,8.0,PERSONAL,A,5000,8.63,0,0.16,N,2,0.1603,1,0,Medium,158.14
25,77000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,3000,7.49,0,0.04,N,4,0.039,1,0,High,93.3
22,40000,MORTGAGE,6.0,VENTURE,B,4500,11.71,0,0.11,N,3,0.1125,2,0,Medium,148.84
25,44000,MORTGAGE,7.0,EDUCATION,B,7500,10.08,1,0.17,N,4,0.1705,2,0,Medium,242.29
25,66000,RENT,9.0,EDUCATION,D,25000,15.33,1,0.38,N,2,0.3788,4,1,High,870.68
25,25716,RENT,1.0,MEDICAL,A,9250,6.54,1,0.36,N,2,0.3597,1,0,Low,283.67
25,40000,MORTGAGE,6.0,PERSONAL,C,5000,12.61,0,0.13,Y,4,0.125,3,0,Medium,167.53
26,45000,RENT,3.0,MEDICAL,B,1500,10.25,0,0.03,N,4,0.0333,2,0,Medium,48.58
24,48200,RENT,3.0,VENTURE,B,5000,10.38,0,0.1,N,3,0.1037,2,0,Medium,162.23
23,117696,MORTGAGE,2.0,MEDICAL,A,15000,6.03,0,0.13,N,4,0.1274,1,0,Very High,456.53
26,54000,RENT,0.0,MEDICAL,D,13200,14.91,1,0.24,Y,2,0.2444,4,1,Medium,457.0
24,38000,RENT,0.0,PERSONAL,B,12000,11.89,1,0.32,N,3,0.3158,2,0,Medium,397.94
22,52000,MORTGAGE,6.0,EDUCATION,C,9750,13.06,0,0.19,Y,2,0.1875,3,0,Medium,328.8
29,70500,RENT,5.0,PERSONAL,A,35000,8.9,1,0.5,N,6,0.4965,1,0,High,1111.36
33,77100,RENT,6.0,DEBTCONSOLIDATION,A,35000,8.49,1,0.45,N,9,0.454,1,0,High,1104.7
29,10000,OWN,0.0,PERSONAL,B,3250,11.12,1,0.33,N,9,0.325,2,0,Low,106.59
28,80000,RENT,12.0,EDUCATION,D,35000,15.62,1,0.44,N,10,0.4375,4,1,High,1223.94
29,80000,RENT,2.0,DEBTCONSOLIDATION,C,35000,12.68,1,0.44,Y,10,0.4375,3,0,High,1173.9
29,85000,RENT,1.0,PERSONAL,B,35000,11.99,1,0.41,N,8,0.4118,2,0,High,1162.33
31,73000,RENT,8.0,EDUCATION,E,35000,19.29,1,0.48,Y,10,0.4795,5,1,High,1288.1
34,89000,RENT,3.0,HOMEIMPROVEMENT,D,35000,18.25,1,0.39,N,8,0.3933,4,1,High,1269.73
27,100000,RENT,1.0,DEBTCONSOLIDATION,C,35000,16.11,1,0.35,N,9,0.35,3,0,High,1232.4
35,500000,MORTGAGE,17.0,DEBTCONSOLIDATION,C,20000,13.85,0,0.04,Y,7,0.04,3,0,Very High,682.1
35,500000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,7500,12.29,0,0.01,Y,9,0.015,3,0,Very High,250.15
33,468000,MORTGAGE,14.0,DEBTCONSOLIDATION,D,3750,15.62,1,0.01,Y,10,0.008,4,1,Very High,131.14
34,120000,RENT,17.0,VENTURE,B,35000,10.59,0,0.29,N,6,0.2917,2,0,Very High,1139.07
33,138000,RENT,0.0,PERSONAL,E,35000,18.64,1,0.25,Y,7,0.2536,5,1,Very High,1276.6
29,160000,RENT,4.0,VENTURE,C,35000,14.27,0,0.22,Y,8,0.2188,3,0,Very High,1200.81
33,400000,MORTGAGE,9.0,PERSONAL,A,15000,6.03,0,0.04,N,10,0.0375,1,0,Very High,456.53
31,400000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,28000,7.49,0,0.07,N,6,0.07,1,0,Very High,870.85
29,400000,MORTGAGE,10.0,EDUCATION,B,25000,11.12,0,0.06,N,8,0.0625,2,0,Very High,819.89
34,325550,MORTGAGE,3.0,MEDICAL,D,35000,16.77,1,0.09,Y,6,0.1075,4,1,Very High,1243.84
33,390000,MORTGAGE,8.0,MEDICAL,B,35000,10.99,0,0.09,N,8,0.0897,2,0,Very High,1145.69
27,390000,MORTGAGE,11.0,PERSONAL,B,10000,11.26,0,0.03,N,6,0.0256,2,0,Very High,328.62
28,165000,RENT,3.0,DEBTCONSOLIDATION,B,35000,11.49,0,0.21,N,9,0.2121,2,0,Very High,1153.99
30,170000,RENT,4.0,EDUCATION,C,35000,13.06,0,0.21,Y,9,0.2059,3,0,Very High,1180.3
33,250000,RENT,0.0,MEDICAL,A,35000,7.29,0,0.14,N,7,0.14,1,0,Very High,1085.35
30,81000,RENT,14.0,DEBTCONSOLIDATION,B,34000,10.59,1,0.42,N,8,0.4198,2,0,High,1106.53
28,11029,MORTGAGE,12.0,MEDICAL,C,2150,10.78,1,0.19,Y,7,0.1949,3,0,Low,70.16
30,350000,OWN,3.0,PERSONAL,A,32000,6.62,0,0.09,N,7,0.0914,1,0,Very High,982.52
33,350000,MORTGAGE,0.0,VENTURE,C,10000,14.65,0,0.03,Y,10,0.0286,3,0,Very High,344.94
35,350000,MORTGAGE,10.0,VENTURE,D,35000,17.49,0,0.1,N,7,0.1,4,1,Very High,1256.4
29,338000,RENT,3.0,HOMEIMPROVEMENT,F,24000,17.8,1,0.07,N,8,0.071,6,1,Very High,865.25
34,287300,RENT,1.0,MEDICAL,C,15000,12.41,1,0.04,Y,8,0.0522,3,0,Very High,501.16
32,348000,MORTGAGE,16.0,MEDICAL,B,25000,11.83,0,0.07,N,8,0.0718,2,0,Very High,828.33
30,340000,MORTGAGE,2.0,HOMEIMPROVEMENT,F,25000,18.3,0,0.07,N,8,0.0735,6,1,Very High,907.58
28,336000,RENT,1.0,VENTURE,C,2150,13.06,0,0.01,Y,5,0.0064,3,0,Very High,72.5
34,334000,OWN,18.0,EDUCATION,C,18000,12.68,0,0.05,Y,10,0.0539,3,0,Very High,603.72
34,69996,RENT,13.0,MEDICAL,B,32000,10.99,1,0.46,N,8,0.4572,2,0,High,1047.49
30,11440,OWN,3.0,MEDICAL,C,1750,12.73,0,0.15,Y,5,0.153,3,0,Low,58.74
28,73000,RENT,0.0,PERSONAL,B,32000,11.99,1,0.44,N,9,0.4384,2,0,High,1062.71
28,105500,RENT,1.0,DEBTCONSOLIDATION,A,31000,8.49,0,0.29,N,9,0.2938,1,0,Very High,978.45
32,307000,OWN,10.0,VENTURE,C,11000,14.26,0,0.04,Y,10,0.0358,3,0,Very High,377.34
31,305000,MORTGAGE,0.0,HOMEIMPROVEMENT,D,35000,17.58,0,0.11,Y,10,0.1148,4,1,Very High,1257.97
27,300000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,10000,14.27,0,0.03,Y,7,0.0333,3,0,Very High,343.09
30,300000,MORTGAGE,13.0,EDUCATION,B,4000,10.65,0,0.01,N,10,0.0133,2,0,Very High,130.29
34,61200,RENT,18.0,MEDICAL,B,30000,11.71,1,0.49,N,8,0.4902,2,0,High,992.28
27,75000,RENT,11.0,PERSONAL,B,30000,10.65,1,0.4,N,5,0.4,2,0,High,977.2
29,80000,RENT,2.0,MEDICAL,B,30000,12.42,1,0.38,N,9,0.375,2,0,High,1002.46
34,80000,RENT,0.0,DEBTCONSOLIDATION,A,30000,6.62,1,0.38,N,5,0.375,1,0,High,921.11
34,300000,MORTGAGE,18.0,DEBTCONSOLIDATION,B,16000,10.74,0,0.05,N,9,0.0533,2,0,Very High,521.85
29,244800,RENT,8.0,MEDICAL,D,8000,14.09,1,0.03,N,5,0.0327,4,1,Very High,273.77
31,300000,MORTGAGE,1.0,VENTURE,D,25000,14.83,0,0.08,N,9,0.0833,4,1,Very High,864.55
32,288000,MORTGAGE,8.0,DEBTCONSOLIDATION,D,25000,14.83,1,0.09,Y,10,0.0868,4,1,Very High,864.55
28,288000,RENT,5.0,DEBTCONSOLIDATION,E,25000,17.93,1,0.09,N,8,0.0868,5,1,Very High,902.93
29,105000,RENT,6.0,HOMEIMPROVEMENT,A,30000,5.99,0,0.29,N,8,0.2857,1,0,Very High,912.52
29,112260,RENT,5.0,EDUCATION,D,30000,17.49,0,0.27,N,10,0.2672,4,1,Very High,1076.91
34,286000,MORTGAGE,11.0,VENTURE,A,30000,6.62,0,0.1,N,6,0.1049,1,0,Very High,921.11
34,285000,RENT,5.0,EDUCATION,B,21000,11.71,0,0.07,N,10,0.0737,2,0,Very High,694.6
33,285000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,10000,13.99,0,0.04,N,7,0.0351,3,0,Very High,341.73
30,232050,MORTGAGE,14.0,MEDICAL,E,25000,17.93,1,0.09,Y,9,0.1077,5,1,Very High,902.93
28,285000,MORTGAGE,4.0,PERSONAL,E,25000,16.32,0,0.09,N,6,0.0877,5,1,Very High,882.88
35,280000,MORTGAGE,19.0,HOMEIMPROVEMENT,C,21600,12.99,0,0.08,N,8,0.0771,3,0,Very High,727.69
29,280000,MORTGAGE,6.0,VENTURE,C,15000,12.99,0,0.05,N,7,0.0536,3,0,Very High,505.34
28,280000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,20000,11.36,0,0.07,N,5,0.0714,2,0,Very High,658.19
31,128000,RENT,2.0,VENTURE,D,30000,16.29,1,0.23,N,10,0.2344,4,1,Very High,1059.01
31,275000,MORTGAGE,9.0,PERSONAL,C,25000,13.85,0,0.09,N,6,0.0909,3,0,Very High,852.62
31,273655,MORTGAGE,4.0,DEBTCONSOLIDATION,A,19600,7.51,0,0.07,N,5,0.0716,1,0,Very High,609.77
27,258000,RENT,11.0,EDUCATION,E,35000,18.64,1,0.14,Y,7,0.1357,5,1,Very High,1276.6
30,270000,MORTGAGE,7.0,HOMEIMPROVEMENT,E,35000,19.69,0,0.13,N,8,0.1296,5,1,Very High,1295.2
30,270000,MORTGAGE,14.0,DEBTCONSOLIDATION,B,21000,11.26,0,0.08,N,6,0.0778,2,0,Very High,690.1
30,267000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,25000,10.36,0,0.09,N,9,0.0936,2,0,Very High,810.91
31,73000,RENT,15.0,HOMEIMPROVEMENT,B,29700,11.11,1,0.41,N,7,0.4068,2,0,High,973.89
29,148616,RENT,2.0,EDUCATION,A,29550,8.9,0,0.2,N,9,0.1988,1,0,Very High,938.31
27,81300,RENT,3.0,VENTURE,B,29000,12.69,1,0.36,N,6,0.3567,2,0,High,972.8
29,89000,RENT,1.0,EDUCATION,A,28800,7.49,1,0.32,N,6,0.3236,1,0,High,895.73
29,260000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,20000,10.37,0,0.08,N,9,0.0769,2,0,Very High,648.82
31,260000,MORTGAGE,14.0,VENTURE,A,18000,8.94,0,0.07,N,9,0.0692,1,0,Very High,571.89
